epoch;loss;mean_squared_error;val_loss;val_mean_squared_error
0;0.21610337870276358;0.21610337870276358;0.03382666086888143;0.03382666086888143
1;0.12269139822101367;0.12269139822101367;0.03443972559514015;0.03443972559514015
2;0.10276847069061522;0.10276847069061522;0.02691252101501522;0.02691252101501522
3;0.09725001950624658;0.09725001950624658;0.02065751432580377;0.02065751432580377
4;0.08871912460782734;0.08871912460782734;0.02665535107506764;0.02665535107506764
5;0.08274339410501264;0.08274339410501264;0.019729981102570963;0.019729981102570963
6;0.08114804191968072;0.08114804191968072;0.02211777873935364;0.02211777873935364
7;0.0684686185335756;0.0684686185335756;0.020921926555056133;0.020921926555056133
8;0.06817167893830277;0.06817167893830277;0.01821115859176164;0.01821115859176164
9;0.0662365723216676;0.0662365723216676;0.016176719606599985;0.016176719606599985
10;0.06549104458319321;0.06549104458319321;0.01873563068940091;0.01873563068940091
11;0.0628782276756819;0.0628782276756819;0.024828120876467324;0.024828120876467324
12;0.05908955406018211;0.05908955406018211;0.01598034883119358;0.01598034883119358
13;0.05775359768645126;0.05775359768645126;0.01761660337614057;0.01761660337614057
14;0.055273341543514605;0.055273341543514605;0.017575681964712726;0.017575681964712726
15;0.05340984820381261;0.05340984820381261;0.019594334399776262;0.019594334399776262
16;0.054003913639146736;0.054003913639146736;0.015599305955213139;0.015599305955213139
17;0.05396750408208436;0.05396750408208436;0.021225822748976865;0.021225822748976865
18;0.05179258341510751;0.05179258341510751;0.018057795026411336;0.018057795026411336
19;0.048954568990857615;0.048954568990857615;0.01801670346155559;0.01801670346155559
20;0.048262320658291544;0.048262320658291544;0.015482059330707678;0.015482059330707678
21;0.04844926577683333;0.04844926577683333;0.017033240756303317;0.017033240756303317
22;0.04960472253734286;0.04960472253734286;0.022023232071998876;0.022023232071998876
23;0.04511193693957551;0.04511193693957551;0.018199532981320102;0.018199532981320102
24;0.049644438491765724;0.049644438491765724;0.018784243050356243;0.018784243050356243
25;0.04690070008554493;0.04690070008554493;0.01930288109243809;0.01930288109243809
26;0.04359119891508549;0.04359119891508549;0.0213464635072137;0.0213464635072137
27;0.045952631573123584;0.045952631573123584;0.022342533055264138;0.022342533055264138
28;0.044540296658622455;0.044540296658622455;0.017154878905291628;0.017154878905291628
29;0.044737643492388665;0.044737643492388665;0.01970250675158734;0.01970250675158734
30;0.04379343749676988;0.04379343749676988;0.01851586281549133;0.01851586281549133
31;0.04220321794588178;0.04220321794588178;0.016377362059185628;0.016377362059185628
32;0.04292626696959828;0.04292626696959828;0.02727118155773722;0.02727118155773722
33;0.043924290853500435;0.043924290853500435;0.019868966813565616;0.019868966813565616
34;0.04089302536675812;0.04089302536675812;0.016829582887486007;0.016829582887486007
35;0.042546024667204065;0.042546024667204065;0.01631681406823106;0.01631681406823106
36;0.043598317755938185;0.043598317755938185;0.015657447305601136;0.015657447305601136
37;0.041203655849229574;0.041203655849229574;0.02245733631486452;0.02245733631486452
38;0.04399891233023875;0.04399891233023875;0.018766271378138813;0.018766271378138813
39;0.04129820439285476;0.04129820439285476;0.021300946006020297;0.021300946006020297
40;0.040666259168717196;0.040666259168717196;0.024656906870898308;0.024656906870898308
41;0.04160172859479273;0.04160172859479273;0.018034957956871045;0.018034957956871045
42;0.03970098363199444;0.03970098363199444;0.02034937486846044;0.02034937486846044
43;0.04039348104233249;0.04039348104233249;0.01881503379353694;0.01881503379353694
44;0.041253862038444424;0.041253862038444424;0.02417306541672785;0.02417306541672785
45;0.03906420789954823;0.03906420789954823;0.01893297713110043;0.01893297713110043
46;0.0406944201267029;0.0406944201267029;0.01890861154423902;0.01890861154423902
47;0.03998376804826476;0.03998376804826476;0.023433249307387553;0.023433249307387553
48;0.03831146369985179;0.03831146369985179;0.0173117773586617;0.0173117773586617
49;0.04108963109514379;0.04108963109514379;0.022052890641656307;0.022052890641656307
50;0.03763433996213286;0.03763433996213286;0.022511373382716443;0.022511373382716443
51;0.03888151448593943;0.03888151448593943;0.024815487192335443;0.024815487192335443
52;0.04124154203038084;0.04124154203038084;0.02948236037571391;0.02948236037571391
53;0.0409639572753075;0.0409639572753075;0.022032511307629614;0.022032511307629614
54;0.03994587944474193;0.03994587944474193;0.02287958208068821;0.02287958208068821
55;0.040007393157073856;0.040007393157073856;0.0226712545792921;0.0226712545792921
56;0.044324019455715534;0.044324019455715534;0.02052538819004066;0.02052538819004066
57;0.044475145187875716;0.044475145187875716;0.022027888309441;0.022027888309441
58;0.038419306963213405;0.038419306963213405;0.025787952642679367;0.025787952642679367
59;0.04044175575404134;0.04044175575404134;0.02403965890362299;0.02403965890362299
60;0.03985900089622029;0.03985900089622029;0.01859132379473705;0.01859132379473705
61;0.03534556617102281;0.03534556617102281;0.019262476202298828;0.019262476202298828
62;0.038136980534342266;0.038136980534342266;0.017800239023363106;0.017800239023363106
63;0.036664953353587;0.036664953353587;0.017469876169456285;0.017469876169456285
64;0.03761177676114159;0.03761177676114159;0.017366026137872463;0.017366026137872463
65;0.0374943188308833;0.0374943188308833;0.017288828384047265;0.017288828384047265
66;0.038947534159708995;0.038947534159708995;0.016708001667000136;0.016708001667000136
67;0.03710031273740986;0.03710031273740986;0.03645917748767962;0.03645917748767962
68;0.03967978512623016;0.03967978512623016;0.02546224488559551;0.02546224488559551
69;0.041610663800553976;0.041610663800553976;0.021523430212819362;0.021523430212819362
70;0.039265445544239046;0.039265445544239046;0.019653530110084576;0.019653530110084576
71;0.03726710183209723;0.03726710183209723;0.019800883730187156;0.019800883730187156
72;0.037132158049480224;0.037132158049480224;0.01672743582342144;0.01672743582342144
73;0.0380578959022162;0.0380578959022162;0.01934193086609842;0.01934193086609842
74;0.03721145606370027;0.03721145606370027;0.02742420045367118;0.02742420045367118
75;0.03662128497509034;0.03662128497509034;0.021069412698773864;0.021069412698773864
76;0.037484179750276896;0.037484179750276896;0.017876048888442606;0.017876048888442606
77;0.03754803456132066;0.03754803456132066;0.020349512951062312;0.020349512951062312
78;0.036937304007477176;0.036937304007477176;0.01825957390066424;0.01825957390066424
79;0.03810415103528587;0.03810415103528587;0.022304222056648493;0.022304222056648493
80;0.03567710969261265;0.03567710969261265;0.02251140676590983;0.02251140676590983
81;0.03772518169770378;0.03772518169770378;0.018275128593221633;0.018275128593221633
82;0.03721187385613447;0.03721187385613447;0.016448057373054326;0.016448057373054326
83;0.03668007650840188;0.03668007650840188;0.029495146751992427;0.029495146751992427
84;0.03699238243940767;0.03699238243940767;0.018559369455174453;0.018559369455174453
85;0.03714481844438103;0.03714481844438103;0.017704620333334302;0.017704620333334302
86;0.03841371870475692;0.03841371870475692;0.01971590657668394;0.01971590657668394
87;0.03515802802267688;0.03515802802267688;0.021320863650699306;0.021320863650699306
88;0.035937948870446955;0.035937948870446955;0.03874055679349225;0.03874055679349225
89;0.03656061061139829;0.03656061061139829;0.0283480884469283;0.0283480884469283
90;0.03633835512537584;0.03633835512537584;0.025974335850919454;0.025974335850919454
91;0.03618818096131847;0.03618818096131847;0.023133556102475833;0.023133556102475833
92;0.034115234706885114;0.034115234706885114;0.02388468989403016;0.02388468989403016
