epoch,loss,mean_squared_error,val_loss,val_mean_squared_error
0,0.02898240863772493,0.02898240863772493,0.002219742633872204,0.002219742633872204
1,0.02718012955099976,0.02718012955099976,0.0024490062051764536,0.0024490062051764536
2,0.025765833730020806,0.025765833730020806,0.0019226065677256455,0.0019226065677256455
3,0.024166059766126003,0.024166059766126003,0.002438984577863564,0.002438984577863564
4,0.023001537789001533,0.023001537789001533,0.002301067453115135,0.002301067453115135
5,0.022351625771499066,0.022351625771499066,0.002328874421431459,0.002328874421431459
6,0.02208067372747631,0.02208067372747631,0.002463951003937017,0.002463951003937017
7,0.021274326376490856,0.021274326376490856,0.002070374881681586,0.002070374881681586
8,0.021197596316398566,0.021197596316398566,0.002200031065507568,0.002200031065507568
9,0.020131266665898897,0.020131266665898897,0.002893034110533412,0.002893034110533412
10,0.020151842598687558,0.020151842598687558,0.002652243786610666,0.002652243786610666
11,0.019900498795777193,0.019900498795777193,0.002137442037395716,0.002137442037395716
12,0.019353210569031342,0.019353210569031342,0.002230931588599959,0.002230931588599959
13,0.018139931983251756,0.018139931983251756,0.001963765854043914,0.001963765854043914
14,0.017963062237594963,0.017963062237594963,0.002138461326560084,0.002138461326560084
15,0.017976618487132653,0.017976618487132653,0.0021360359922353482,0.0021360359922353482
16,0.016990266814065,0.016990266814065,0.0020744049013207747,0.0020744049013207747
17,0.01744228134326575,0.01744228134326575,0.002135159717152572,0.002135159717152572
18,0.017924221688262743,0.017924221688262743,0.0024110249555428505,0.0024110249555428505
19,0.01599937911084215,0.01599937911084215,0.002270411938915166,0.002270411938915166
20,0.015820631064716935,0.015820631064716935,0.0021098433522589353,0.0021098433522589353
21,0.015911340901388595,0.015911340901388595,0.0021292545413004104,0.0021292545413004104
22,0.016182979346116216,0.016182979346116216,0.0021436263342767634,0.0021436263342767634
23,0.01671714585075701,0.01671714585075701,0.002358613668477048,0.002358613668477048
24,0.015310460461019519,0.015310460461019519,0.0022610668020425,0.0022610668020425
25,0.01582562721498349,0.01582562721498349,0.0020483493329787575,0.0020483493329787575
26,0.015332321538201405,0.015332321538201405,0.002080917972900035,0.002080917972900035
27,0.01525911724791273,0.01525911724791273,0.0022066820489960045,0.0022066820489960045
28,0.01476408421268542,0.01476408421268542,0.002344577765823258,0.002344577765823258
29,0.015003257499793522,0.015003257499793522,0.00245234165106433,0.00245234165106433
30,0.014157758502666307,0.014157758502666307,0.002469741047788957,0.002469741047788957
31,0.015063263259588316,0.015063263259588316,0.002388769129838993,0.002388769129838993
32,0.014426280584656137,0.014426280584656137,0.0024753092712909404,0.0024753092712909404
33,0.01393604565651932,0.01393604565651932,0.0023202440759894933,0.0023202440759894933
34,0.013730041633734046,0.013730041633734046,0.0023660829395014517,0.0023660829395014517
35,0.013317382365335785,0.013317382365335785,0.002133522010483505,0.002133522010483505
36,0.013632375266413449,0.013632375266413449,0.0024125126800353027,0.0024125126800353027
37,0.013623488933740744,0.013623488933740744,0.002509079614686346,0.002509079614686346
38,0.014741648726396866,0.014741648726396866,0.002712084440727349,0.002712084440727349
39,0.014075058424012457,0.014075058424012457,0.0024664774056829585,0.0024664774056829585
40,0.01392787697708474,0.01392787697708474,0.0022121584096657077,0.0022121584096657077
