epoch,loss,mean_squared_error,val_loss,val_mean_squared_error
126,0.01686198682201635,0.01686198682201635,0.0028250534332136404,0.0028250534332136404
127,0.017652970592072836,0.017652970592072836,0.002745001780305494,0.002745001780305494
128,0.016567248440186706,0.016567248440186706,0.002721055465951064,0.002721055465951064
129,0.016916989519430634,0.016916989519430634,0.002595487795306954,0.002595487795306954
130,0.01638145869145374,0.01638145869145374,0.002669879098504281,0.002669879098504281
131,0.016439008424840227,0.016439008424840227,0.0026678380148863565,0.0026678380148863565
132,0.015895420712657572,0.015895420712657572,0.0029849971578332006,0.0029849971578332006
133,0.01636108535727362,0.01636108535727362,0.002412791537185089,0.002412791537185089
134,0.0161475017125391,0.0161475017125391,0.002438303624071263,0.002438303624071263
135,0.014953504349014822,0.014953504349014822,0.0026434588584456,0.0026434588584456
136,0.01583227056743207,0.01583227056743207,0.00230892185064878,0.00230892185064878
137,0.01520761305695287,0.01520761305695287,0.0023900305657132245,0.0023900305657132245
138,0.0157578314248284,0.0157578314248284,0.0025526480941527015,0.0025526480941527015
139,0.014918664032457427,0.014918664032457427,0.0024072239387818183,0.0024072239387818183
140,0.015498593693966618,0.015498593693966618,0.0024449480230802553,0.0024449480230802553
141,0.015550366659236554,0.015550366659236554,0.0027109535989843104,0.0027109535989843104
142,0.01468731581178479,0.01468731581178479,0.0023856382969016624,0.0023856382969016624
143,0.015341012553657952,0.015341012553657952,0.0029678212357884238,0.0029678212357884238
144,0.014927968450923776,0.014927968450923776,0.002465758338917044,0.002465758338917044
145,0.014695291785144532,0.014695291785144532,0.0027404650274722546,0.0027404650274722546
146,0.014968921530695766,0.014968921530695766,0.002431850221855657,0.002431850221855657
147,0.014504433950954,0.014504433950954,0.002851337907726942,0.002851337907726942
148,0.013561802095740262,0.013561802095740262,0.0025916162903358397,0.0025916162903358397
149,0.014348741575806716,0.014348741575806716,0.0026417621088444254,0.0026417621088444254
150,0.013932229575160921,0.013932229575160921,0.0026531787427504444,0.0026531787427504444
151,0.01414196267866425,0.01414196267866425,0.0025141587196943677,0.0025141587196943677
152,0.013772429879659856,0.013772429879659856,0.002532928698561951,0.002532928698561951
153,0.014243840812950975,0.014243840812950975,0.002318926568658024,0.002318926568658024
154,0.013598433066970688,0.013598433066970688,0.002165053897259712,0.002165053897259712
155,0.013436411472621753,0.013436411472621753,0.0024485207406989952,0.0024485207406989952
156,0.013691523424379608,0.013691523424379608,0.002578891505848745,0.002578891505848745
157,0.01373549141828287,0.01373549141828287,0.0023840550259540527,0.0023840550259540527
158,0.01325092257525642,0.01325092257525642,0.0025237270267491506,0.0025237270267491506
159,0.013436323135761454,0.013436323135761454,0.002692124923153126,0.002692124923153126
160,0.013475741045131724,0.013475741045131724,0.0023753203309566555,0.0023753203309566555
161,0.013362327737250188,0.013362327737250188,0.002312099866947654,0.002312099866947654
162,0.013087789880731055,0.013087789880731055,0.002563421679405473,0.002563421679405473
163,0.013287888452815243,0.013287888452815243,0.002725958733044372,0.002725958733044372
164,0.012573276243178562,0.012573276243178562,0.002915362091144189,0.002915362091144189
165,0.013275450996533543,0.013275450996533543,0.0022362146702290557,0.0022362146702290557
166,0.012346063305726254,0.012346063305726254,0.0027515350555366203,0.0027515350555366203
167,0.012811173473276096,0.012811173473276096,0.002768267418118753,0.002768267418118753
168,0.01234314524959686,0.01234314524959686,0.0024964419767033665,0.0024964419767033665
169,0.01260538914319591,0.01260538914319591,0.00301505736004199,0.00301505736004199
170,0.013018169493944286,0.013018169493944286,0.0029047760113831834,0.0029047760113831834
171,0.012464763559738547,0.012464763559738547,0.0028062377436339644,0.0028062377436339644
172,0.011675887480872994,0.011675887480872994,0.0024751516129134935,0.0024751516129134935
173,0.012918254582752097,0.012918254582752097,0.002149934109795752,0.002149934109795752
174,0.012641123385806486,0.012641123385806486,0.0022973965282475734,0.0022973965282475734
175,0.011530102466486091,0.011530102466486091,0.0021161786994184353,0.0021161786994184353
176,0.011643619507070003,0.011643619507070003,0.0023928551574401253,0.0023928551574401253
177,0.012674011450860431,0.012674011450860431,0.0024121198563713457,0.0024121198563713457
178,0.012084037705768278,0.012084037705768278,0.002576898112047083,0.002576898112047083
179,0.012262930547753148,0.012262930547753148,0.002686135834927234,0.002686135834927234
180,0.011754609204109066,0.011754609204109066,0.00269722794543556,0.00269722794543556
181,0.011812828479761759,0.011812828479761759,0.0025533561339317304,0.0025533561339317304
182,0.011922617952191806,0.011922617952191806,0.002505529196457462,0.002505529196457462
183,0.011814695703386285,0.011814695703386285,0.0025546687627882435,0.0025546687627882435
184,0.012313662569023453,0.012313662569023453,0.002420057786027999,0.002420057786027999
185,0.01245590175891782,0.01245590175891782,0.002578541860601434,0.002578541860601434
186,0.011276193972964347,0.011276193972964347,0.002505097297973254,0.002505097297973254
187,0.01154371196486368,0.01154371196486368,0.0023650684069342876,0.0023650684069342876
188,0.011717847295232493,0.011717847295232493,0.0025981716359280297,0.0025981716359280297
189,0.01148365089262934,0.01148365089262934,0.0025611067536516346,0.0025611067536516346
190,0.011147959616703333,0.011147959616703333,0.002887214856486566,0.002887214856486566
191,0.011803806745998605,0.011803806745998605,0.00265464508388081,0.00265464508388081
192,0.011366423258730891,0.011366423258730891,0.0025622578551566266,0.0025622578551566266
193,0.011489562769640766,0.011489562769640766,0.002488826736487943,0.002488826736487943
194,0.010347135286109985,0.010347135286109985,0.002600042727655611,0.002600042727655611
195,0.010825169369667662,0.010825169369667662,0.0025180084265519617,0.0025180084265519617
196,0.010978014645032745,0.010978014645032745,0.002678451015559436,0.002678451015559436
197,0.010906735291729497,0.010906735291729497,0.002463854733054308,0.002463854733054308
198,0.01054564575079971,0.01054564575079971,0.002690949515011665,0.002690949515011665
199,0.011384517237469291,0.011384517237469291,0.0024436158521814752,0.0024436158521814752
